[23Nov2025 19:42:19.667] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--gameDir, ., --launchTarget, fmlserver, --fml.forgeVersion, 36.2.42, --fml.mcpVersion, 20210115.111550, --fml.mcVersion, 1.16.5, --fml.forgeGroup, net.minecraftforge, nogui]
[23Nov2025 19:42:19.670] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 8.1.3+8.1.3+main-8.1.x.c94d18ec starting: java version 11.0.28 by Ubuntu
[23Nov2025 19:42:28.338] [main/INFO] [net.minecraftforge.fml.loading.FixSSL/CORE]: Added Lets Encrypt root certificates as additional trust
[23Nov2025 19:42:28.454] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.4 Source=file:/workspaces/mcPrueba/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.4/mixin-0.8.4.jar Service=ModLauncher Env=SERVER
[23Nov2025 19:42:29.769] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Nov2025 19:42:29.873] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Nov2025 19:42:29.881] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Nov2025 19:42:29.887] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Nov2025 19:42:29.893] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Nov2025 19:42:29.899] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Nov2025 19:42:29.904] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Nov2025 19:42:29.910] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Nov2025 19:42:29.915] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Nov2025 19:42:29.920] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Nov2025 19:42:29.924] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Nov2025 19:42:29.929] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Nov2025 19:42:29.933] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Nov2025 19:42:29.937] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Nov2025 19:42:29.941] [main/INFO] [STDERR/]: [jdk.nashorn.api.scripting.NashornScriptEngine:<init>:143]: Warning: Nashorn engine is planned to be removed from a future JDK release
[23Nov2025 19:42:30.026] [main/INFO] [STDERR/]: [org.antlr.v4.runtime.ConsoleErrorListener:syntaxError:38]: line 13:0 token recognition error at: '`'
[23Nov2025 19:42:30.164] [main/INFO] [STDERR/]: [org.antlr.v4.runtime.ConsoleErrorListener:syntaxError:38]: line 1:0 token recognition error at: '~'
[23Nov2025 19:42:31.509] [main/ERROR] [mixin/]: Mixin config mixins.homing_ender_eye.json does not specify "minVersion" property
[23Nov2025 19:42:31.715] [main/ERROR] [mixin/]: Mixin config radon.mixins.json does not specify "minVersion" property
[23Nov2025 19:42:31.792] [main/ERROR] [mixin/]: Mixin config minetogether.mixins.json does not specify "minVersion" property
[23Nov2025 19:42:31.871] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [tictim.paraglider.MixinConnector]
[23Nov2025 19:42:31.873] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [vazkii.patchouli.common.MixinConnector]
[23Nov2025 19:42:31.877] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'fmlserver' with arguments [--gameDir, ., nogui]
[23Nov2025 19:42:31.896] [main/WARN] [opotato/]: Why does the Opotato json config file exist?
[23Nov2025 19:42:31.897] [main/WARN] [opotato/]: Because Forge Config API sucks, which cannot load into the game as soon as the game get launched.
[23Nov2025 19:42:31.900] [main/INFO] [opotato/]: Mod Abundance-1.16.5-1.0.5.jar loaded!
[23Nov2025 19:42:31.913] [main/INFO] [opotato/]: Mod SoL-Carrot-1.16.5-1.10.1.jar loaded!
[23Nov2025 19:42:31.913] [main/INFO] [opotato/]: Mod StorageDrawers-1.16.3-8.5.2.jar loaded!
[23Nov2025 19:42:31.913] [main/INFO] [opotato/]: Mod StructuredCrafting-1.16.4-0.2.2.jar loaded!
[23Nov2025 19:42:31.914] [main/INFO] [opotato/]: Mod Tips-1.16.5-4.0.18.jar loaded!
[23Nov2025 19:42:31.914] [main/INFO] [opotato/]: Mod ToastControl-1.16.5-4.4.0.jar loaded!
[23Nov2025 19:42:31.914] [main/INFO] [opotato/]: Mod Waystones_1.16.5-7.6.4.jar loaded!
[23Nov2025 19:42:31.915] [main/INFO] [opotato/]: Mod Xaeros_Minimap_25.2.0_Forge_1.16.5.jar loaded!
[23Nov2025 19:42:31.915] [main/INFO] [opotato/]: Mod YungsApi-1.16.4-Forge-13.jar loaded!
[23Nov2025 19:42:31.915] [main/INFO] [opotato/]: Mod YungsBridges-Forge-1.16.4-1.0.1.jar loaded!
[23Nov2025 19:42:31.915] [main/INFO] [opotato/]: Mod YungsExtras-Forge-1.16.4-1.0.jar loaded!
[23Nov2025 19:42:31.915] [main/INFO] [opotato/]: Mod abnormals_core-1.16.5-3.3.1.jar loaded!
[23Nov2025 19:42:31.915] [main/INFO] [opotato/]: Mod abnormals_delight-1.16.5-1.2.1.jar loaded!
[23Nov2025 19:42:31.915] [main/INFO] [opotato/]: Mod advancementframes-1.16.5-1.0.5.jar loaded!
[23Nov2025 19:42:31.915] [main/INFO] [opotato/]: Mod agricraft-3.0.8.jar loaded!
[23Nov2025 19:42:31.915] [main/INFO] [opotato/]: Mod alexsmobs-1.12.1.jar loaded!
[23Nov2025 19:42:31.915] [main/INFO] [opotato/]: Mod allurement-1.16.5-1.2.1.jar loaded!
[23Nov2025 19:42:31.915] [main/INFO] [opotato/]: Mod antiqueatlas-6.2.4-forge-mc1.16.5.jar loaded!
[23Nov2025 19:42:31.916] [main/INFO] [opotato/]: Mod antiquewaystones-1.3.jar loaded!
[23Nov2025 19:42:31.916] [main/INFO] [opotato/]: Mod architectury-1.32.68.jar loaded!
[23Nov2025 19:42:31.916] [main/INFO] [opotato/]: Mod atmospheric-1.16.5-3.1.1.jar loaded!
[23Nov2025 19:42:31.916] [main/INFO] [opotato/]: Mod autumnity-1.16.5-2.1.2.jar loaded!
[23Nov2025 19:42:31.916] [main/INFO] [opotato/]: Mod bamboo_blocks-1.16.5-3.0.1.jar loaded!
[23Nov2025 19:42:31.917] [main/INFO] [opotato/]: Mod bedspreads-forge-1.16.5-5.1.0.3.jar loaded!
[23Nov2025 19:42:31.917] [main/INFO] [opotato/]: Mod berry_good-1.16.5-4.1.2.jar loaded!
[23Nov2025 19:42:31.917] [main/INFO] [opotato/]: Mod betterfpsdist-1.2.jar loaded!
[23Nov2025 19:42:31.917] [main/INFO] [opotato/]: Mod blockswap-1.1.1.jar loaded!
[23Nov2025 19:42:31.917] [main/INFO] [opotato/]: Mod bundlesplus-0.2.1.jar loaded!
[23Nov2025 19:42:31.917] [main/INFO] [opotato/]: Mod buzzier_bees-1.16.5-3.0.3.jar loaded!
[23Nov2025 19:42:31.918] [main/INFO] [opotato/]: Mod carryon-1.16.5-1.15.6.24.jar loaded!
[23Nov2025 19:42:31.918] [main/INFO] [opotato/]: Mod chalk-1.16.5-1.2.1.jar loaded!
[23Nov2025 19:42:31.918] [main/INFO] [opotato/]: Mod charm-forge-1.16.5-2.3.2.jar loaded!
[23Nov2025 19:42:31.918] [main/INFO] [opotato/]: Mod charmonium-forge-1.16.5-2.3.2.jar loaded!
[23Nov2025 19:42:31.918] [main/INFO] [opotato/]: Mod chocolate-1.3.0-1.16.4.jar loaded!
[23Nov2025 19:42:31.918] [main/INFO] [opotato/]: Mod chunksending-1.16.5-2.5.jar loaded!
[23Nov2025 19:42:31.919] [main/INFO] [opotato/]: Mod citadel-1.8.1-1.16.5.jar loaded!
[23Nov2025 19:42:31.919] [main/INFO] [opotato/]: Mod clientcrafting-1.16.5-1.6.jar loaded!
[23Nov2025 19:42:31.919] [main/INFO] [opotato/]: Mod cloth-config-4.17.101-forge.jar loaded!
[23Nov2025 19:42:31.919] [main/INFO] [opotato/]: Mod collective-1.16.5-5.49.jar loaded!
[23Nov2025 19:42:31.919] [main/INFO] [opotato/]: Mod connectivity-2.4-1.16.5.jar loaded!
[23Nov2025 19:42:31.919] [main/INFO] [opotato/]: Mod cookielicious-1.16.5-1.4.3.jar loaded!
[23Nov2025 19:42:31.920] [main/INFO] [opotato/]: Mod coroutil-forge-1.16.5-1.3.6.jar loaded!
[23Nov2025 19:42:31.920] [main/INFO] [opotato/]: Mod curios-forge-1.16.5-4.1.0.0.jar loaded!
[23Nov2025 19:42:31.920] [main/INFO] [opotato/]: Mod customizableelytra-1.16.4-1.6.1.jar loaded!
[23Nov2025 19:42:31.920] [main/INFO] [opotato/]: Mod decorative_blocks-1.16.4-1.7.2.jar loaded!
[23Nov2025 19:42:31.920] [main/INFO] [opotato/]: Mod decorative_blocks_abnormals-1.2.jar loaded!
[23Nov2025 19:42:31.920] [main/INFO] [opotato/]: Mod decorative_winter-0.1.2.jar loaded!
[23Nov2025 19:42:31.921] [main/INFO] [opotato/]: Mod despawn_tweaker-1.16.5-0.0.5.jar loaded!
[23Nov2025 19:42:31.921] [main/INFO] [opotato/]: Mod deuf-1.16.5-1.1.jar loaded!
[23Nov2025 19:42:31.921] [main/INFO] [opotato/]: Mod differentiate-1.16.5-0.5.3.jar loaded!
[23Nov2025 19:42:31.921] [main/INFO] [opotato/]: Mod dungeons_plus-1.16.5-1.1.5.jar loaded!
[23Nov2025 19:42:31.921] [main/INFO] [opotato/]: Mod embeddium-0.2.0+mc1.16.5.jar loaded!
[23Nov2025 19:42:31.921] [main/INFO] [opotato/]: Mod endergetic-1.16.5-3.0.2.jar loaded!
[23Nov2025 19:42:31.921] [main/INFO] [opotato/]: Mod entitycollisionfpsfix-1.16-1.0.1.jar loaded!
[23Nov2025 19:42:31.922] [main/INFO] [opotato/]: Mod environmental-1.16.5-1.1.1.jar loaded!
[23Nov2025 19:42:31.922] [main/INFO] [opotato/]: Mod expandability-2.0.1-forge.jar loaded!
[23Nov2025 19:42:31.922] [main/INFO] [opotato/]: Mod extraboats-1.16.5-2.1.1.jar loaded!
[23Nov2025 19:42:31.922] [main/INFO] [opotato/]: Mod fantasy-forge-1.1.1.jar loaded!
[23Nov2025 19:42:31.922] [main/INFO] [opotato/]: Mod farmersdelightintegration-1.16.5-1.0.3.jar loaded!
[23Nov2025 19:42:31.922] [main/INFO] [opotato/]: Mod farsight-1.4.2-1.16.5.jar loaded!
[23Nov2025 19:42:31.923] [main/INFO] [opotato/]: Mod ferritecore-2.1.1-forge.jar loaded!
[23Nov2025 19:42:31.923] [main/INFO] [opotato/]: Mod fish_in_planks-1.16.5-0.4.jar loaded!
[23Nov2025 19:42:31.923] [main/INFO] [opotato/]: Mod forge-1.16.5-36.2.42-server.jar loaded!
[23Nov2025 19:42:31.923] [main/INFO] [opotato/]: Mod forge-1.16.5-36.2.42-universal.jar loaded!
[23Nov2025 19:42:31.923] [main/INFO] [opotato/]: Mod forgery-1.16-1.4.0_01.jar loaded!
[23Nov2025 19:42:31.923] [main/INFO] [opotato/]: Mod frozenup-1.0.1.jar loaded!
[23Nov2025 19:42:31.924] [main/INFO] [opotato/]: Mod ftb-backups-2.1.2.2.jar loaded!
[23Nov2025 19:42:31.924] [main/INFO] [opotato/]: Mod ftb-library-forge-1605.3.4-build.90.jar loaded!
[23Nov2025 19:42:31.924] [main/INFO] [opotato/]: Mod furniture-7.0.0-pre20-1.16.3.jar loaded!
[23Nov2025 19:42:31.924] [main/INFO] [opotato/]: Mod geckolib-forge-1.16.5-3.0.106.jar loaded!
[23Nov2025 19:42:31.924] [main/INFO] [opotato/]: Mod glazedsymmetry-1.0.jar loaded!
[23Nov2025 19:42:31.924] [main/INFO] [opotato/]: Mod goaloptimizer-1.16.5-1.1.1.jar loaded!
[23Nov2025 19:42:31.925] [main/INFO] [opotato/]: Mod homing_ender_eye-1.16.5-1.0.1.jar loaded!
[23Nov2025 19:42:31.925] [main/INFO] [opotato/]: Mod infernal-expansion-1.16.5-2.5.0.jar loaded!
[23Nov2025 19:42:31.925] [main/INFO] [opotato/]: Mod infernalmobs-1.16.2.1.jar loaded!
[23Nov2025 19:42:31.925] [main/INFO] [opotato/]: Mod irregularchef-1.16.5-1.0.1.jar loaded!
[23Nov2025 19:42:31.925] [main/INFO] [opotato/]: Mod itemzoom-1.16.x-2.2.1.jar loaded!
[23Nov2025 19:42:31.925] [main/INFO] [opotato/]: Mod jeed-1.16.5-1.6.jar loaded!
[23Nov2025 19:42:31.925] [main/INFO] [opotato/]: Mod jei-1.16.5-7.8.0.1009.jar loaded!
[23Nov2025 19:42:31.926] [main/INFO] [opotato/]: Mod lazydfu-0.1.3.jar loaded!
[23Nov2025 19:42:31.926] [main/INFO] [opotato/]: Mod leap-1.16.4-1.1.1.jar loaded!
[23Nov2025 19:42:31.926] [main/INFO] [opotato/]: Mod lepton-1.16.5-1.3.2.jar loaded!
[23Nov2025 19:42:31.926] [main/INFO] [opotato/]: Mod lightspeed-1.16.5-1.0.5.jar loaded!
[23Nov2025 19:42:31.926] [main/INFO] [opotato/]: Mod mannequins-forge-2.1.0+1.16.5.jar loaded!
[23Nov2025 19:42:31.926] [main/INFO] [opotato/]: Mod memoryleakfix-forge-pre1.17-1.0.0.jar loaded!
[23Nov2025 19:42:31.926] [main/INFO] [opotato/]: Mod minetogether-1.16.5-5.1.2-forge.jar loaded!
[23Nov2025 19:42:31.927] [main/INFO] [opotato/]: Mod modernfix-forge-5.8.1+mc1.16.5.jar loaded!
[23Nov2025 19:42:31.927] [main/INFO] [opotato/]: Mod moyai-1.16.5-1.0.2.jar loaded!
[23Nov2025 19:42:31.927] [main/INFO] [opotato/]: Mod muchmoremodcompat-1.0.0.jar loaded!
[23Nov2025 19:42:31.927] [main/INFO] [opotato/]: Mod neapolitan-1.16.5-2.2.1.jar loaded!
[23Nov2025 19:42:31.927] [main/INFO] [opotato/]: Mod opotato-1.16.5-2.1.4.jar loaded!
[23Nov2025 19:42:31.927] [main/INFO] [opotato/]: Mod pamhc2crops-1.16.3-1.0.2.jar loaded!
[23Nov2025 19:42:31.927] [main/INFO] [opotato/]: Mod pamhc2foodcore-1.16.3-1.0.2.jar loaded!
[23Nov2025 19:42:31.927] [main/INFO] [opotato/]: Mod pamhc2foodextended-1.16.3-1.0.5.jar loaded!
[23Nov2025 19:42:31.927] [main/INFO] [opotato/]: Mod pamhc2trees-1.16.3-1.0.2.jar loaded!
[23Nov2025 19:42:31.928] [main/INFO] [opotato/]: Mod peculiars-1.16.5-2.0.1.jar loaded!
[23Nov2025 19:42:31.928] [main/INFO] [opotato/]: Mod personality-1.16.5-1.0.3.jar loaded!
[23Nov2025 19:42:31.928] [main/INFO] [opotato/]: Mod pollen-forge-1.5.0+1.16.5.jar loaded!
[23Nov2025 19:42:31.928] [main/INFO] [opotato/]: Mod radon-0.8.0a.jar loaded!
[23Nov2025 19:42:31.928] [main/INFO] [opotato/]: Mod rawironandgoldupdate.jar loaded!
[23Nov2025 19:42:31.928] [main/INFO] [opotato/]: Mod redirector-1.16.5-1.6.0-forge.jar loaded!
[23Nov2025 19:42:31.928] [main/INFO] [opotato/]: Mod rendertypecache-1.16.5-0.0.1.jar loaded!
[23Nov2025 19:42:31.928] [main/INFO] [opotato/]: Mod repurposed_structures_forge-3.4.7+1.16.5.jar loaded!
[23Nov2025 19:42:31.928] [main/INFO] [opotato/]: Mod sapience-1.16.5-1.1.2.jar loaded!
[23Nov2025 19:42:31.928] [main/INFO] [opotato/]: Mod savageandravage-1.16.5-3.2.0.jar loaded!
[23Nov2025 19:42:31.928] [main/INFO] [opotato/]: Mod screenshot-to-clipboard-1.0.7-forge.jar loaded!
